Station Description:,38a Oceanographic Mooring
2018.236,7.194
2018.239,7.123
2018.242,7.103
2018.244,7.120
2018.247,7.154
2018.250,7.218
2018.250,7.178
2018.253,7.136
2018.256,7.171
2018.258,7.165
2018.261,7.166
2018.264,7.179
2018.267,7.205
2018.269,7.623
2018.272,7.391
2018.275,7.344
2018.278,7.338
2018.281,7.388
2018.283,7.465
2018.286,7.531
2018.289,7.506
2018.292,7.580
2018.294,7.629
2018.297,7.760
2018.300,8.181
2018.303,8.671
2018.306,8.663
2018.308,8.423
2018.311,8.913
2018.314,8.884
2018.317,8.755
2018.319,8.654
2018.322,8.774
2018.325,9.029
2018.328,9.239
2018.331,8.956
2018.333,8.674
2018.336,8.695
2018.339,8.986
2018.342,9.145
2018.344,9.376
2018.347,9.700
2018.350,9.638
2018.353,9.646
2018.356,9.339
2018.358,9.248
2018.361,9.766
2018.367,9.844
2018.369,10.245
2018.369,10.614
2018.372,9.749
2018.375,9.886
2018.378,10.293
2018.381,10.455
2018.383,10.213
2018.386,10.418
2018.389,10.506
2018.392,10.755
2018.394,11.051
2018.397,11.095
2018.400,11.341
2018.403,10.925
2018.406,11.379
2018.408,12.206
2018.411,12.395
2018.414,13.140
2018.417,14.018
2018.417,14.026
2018.419,14.029
2018.422,14.476
2018.425,14.245
2018.428,14.236
2018.431,15.196
2018.433,15.359
2018.436,15.943
2018.439,15.790
2018.442,15.625
2018.444,15.438
2018.447,15.148
2018.450,11.734
2018.453,11.617
2018.456,11.728
2018.458,11.677
2018.461,12.224
2018.464,12.238
2018.467,12.155
2018.469,12.038
2018.472,12.385
2018.475,13.093
2018.478,13.777
2018.481,14.546
2018.483,15.433
2018.486,15.794
2018.489,16.389
2018.492,16.838
2018.494,15.839
2018.497,15.823
2018.500,15.637
2018.503,15.545
2018.506,15.707
2018.508,15.805
2018.511,15.589
2018.514,16.212
2018.517,17.117
2018.519,16.592
2018.522,16.271
2018.525,16.323
2018.528,15.827
2018.531,16.605
2018.533,16.400
2018.536,15.653
2018.539,15.403
2018.542,15.386
2018.544,15.797
2018.547,16.343
2018.550,16.268
2018.553,16.305
2018.556,15.789
2018.558,16.610
2018.561,16.464
2018.564,16.095
2018.567,15.926
2018.569,16.798
2018.572,16.793
2018.575,15.947
2018.578,15.397
2018.581,14.755
2018.583,14.733
2018.583,14.834
2018.586,15.165
2018.589,15.116
2018.592,15.097
2018.594,15.065
2018.597,15.270
2018.600,15.138
2018.603,15.045
2018.606,15.356
2018.608,15.133
2018.611,15.240
2018.614,15.478
2018.617,15.494
2018.619,15.469
2018.622,15.027
2018.625,14.729
2018.628,14.348
2018.631,14.744
2018.633,14.654
2018.636,15.323
2018.639,15.011
2018.642,15.192
2018.644,14.846
2018.647,14.582
2018.650,14.272
2018.653,14.127
2018.656,14.149
2018.658,14.354
2018.661,14.685
2018.664,14.660
2018.667,14.705
2018.667,14.626
2018.669,14.743
2018.672,14.843
2018.675,14.973
2018.678,14.789
2018.681,14.642
2018.683,14.671
2018.686,14.598
2018.689,14.520
2018.692,14.428
2018.694,14.340
2018.697,14.284
2018.700,14.112
2018.703,14.162
2018.706,14.227
2018.708,14.207
2018.711,14.223
2018.714,14.195
2018.717,13.964
2018.719,13.895
2018.722,13.852
2018.725,13.806
2018.728,13.823
2018.731,13.760
2018.733,13.816
2018.736,13.842
2018.739,13.778
2018.742,13.728
2018.744,13.690
2018.747,13.758
2018.750,13.760
2018.753,13.754
2018.756,13.780
2018.758,13.722
2018.761,13.652
2018.764,13.592
2018.767,13.603
2018.769,13.611
2018.772,13.690
2018.775,13.685
2018.778,13.577
2018.781,13.540
2018.783,13.564
2018.786,13.603
2018.789,13.565
2018.792,13.561
2018.794,13.608
2018.797,13.530
2018.800,13.526
2018.803,13.504
2018.806,13.460
2018.808,13.407
2018.811,13.429
2018.814,13.411
2018.817,13.380
2018.819,13.266
2018.822,13.215
2018.825,13.173
2018.828,13.121
2018.831,13.073
2018.833,13.007
2018.833,12.912
2018.836,12.901
2018.839,12.918
2018.842,12.914
2018.844,12.885
2018.847,12.711
2018.850,12.675
2018.853,12.644
2018.856,12.607
2018.858,12.546
2018.861,12.527
2018.864,12.504
2018.867,12.584
2018.869,12.591
2018.872,12.584
2018.875,12.587
2018.878,12.473
2018.881,12.372
2018.883,12.344
2018.886,12.270
2018.889,12.322
2018.892,12.286
2018.894,12.216
2018.897,12.152
2018.900,12.124
2018.903,12.067
2018.906,12.035
2018.908,11.884
2018.911,11.781
2018.914,11.872
2018.917,11.774
2018.919,11.673
2018.922,11.571
2018.925,11.483
2018.928,11.505
2018.931,11.475
2018.933,11.433
2018.936,11.443
2018.939,11.356
2018.942,11.232
2018.944,11.215
2018.947,11.438
2018.950,11.382
2018.953,11.588
2018.956,11.544
2018.958,11.582
2018.961,11.391
2018.964,11.509
2018.967,11.378
2018.969,11.221
2018.972,11.189
2018.975,11.163
2018.978,11.109
2018.981,11.127
2018.983,11.096
2018.986,11.059
2018.989,11.054
2018.992,10.925
2018.994,10.852
2018.997,10.662
2019.000,10.392
2019.000,10.400
2019.003,10.325
2019.006,10.171
2019.008,10.238
2019.011,10.302
2019.014,10.308
2019.017,10.215
2019.019,10.339
2019.022,9.978
2019.025,10.181
2019.028,10.150
2019.031,10.330
2019.033,10.113
2019.036,10.079
2019.039,10.062
2019.042,10.005
2019.044,9.902
2019.047,9.820
2019.050,9.735
2019.053,9.817
2019.056,9.825
2019.058,9.720
2019.061,9.671
2019.064,9.668
2019.067,9.691
2019.069,9.662
2019.072,9.696
2019.075,9.740
2019.078,9.639
2019.081,9.576
2019.083,9.440
2019.083,9.379
2019.086,9.274
2019.089,9.203
2019.092,9.168
2019.094,9.103
2019.097,9.051
2019.100,8.922
2019.103,9.019
2019.106,9.112
2019.108,9.099
2019.111,9.115
2019.114,9.119
2019.117,9.118
2019.119,9.104
2019.122,9.093
2019.125,9.113
2019.128,9.138
2019.131,9.099
2019.133,8.988
2019.136,9.061
2019.139,9.057
2019.142,9.077
2019.144,9.153
2019.147,9.063
2019.150,9.071
2019.153,9.085
2019.156,8.966
2019.158,8.982
2019.167,9.033
2019.169,9.045
2019.172,8.886
2019.175,8.724
2019.178,8.709
2019.181,8.907
2019.183,8.940
2019.186,8.946
2019.189,8.876
2019.192,8.764
2019.194,8.747
2019.197,8.733
2019.200,8.504
2019.203,8.474
2019.206,8.452
2019.208,8.430
2019.211,8.385
2019.214,8.384
2019.217,8.453
2019.219,8.558
2019.222,8.604
2019.225,8.554
2019.228,8.482
2019.231,8.418
2019.233,8.593
2019.236,8.658
2019.239,8.616
2019.242,8.626
2019.244,8.592
2019.247,8.553
2019.250,8.511
2019.250,8.560
2019.253,8.487
2019.256,8.396
2019.258,8.365
2019.261,8.404
2019.264,8.501
2019.267,8.565
2019.269,8.597
2019.272,8.587
2019.275,8.576
2019.278,8.692
2019.281,8.712
2019.283,8.612
2019.286,8.573
2019.289,8.508
2019.292,8.594
2019.294,8.726
2019.297,8.888
2019.300,9.173
2019.303,9.750
2019.306,9.920
2019.308,10.018
2019.311,10.035
2019.314,9.835
2019.317,9.656
2019.319,9.357
2019.322,9.045
2019.325,9.154
2019.328,9.160
2019.331,9.172
2019.333,9.627
2019.336,9.667
2019.339,9.686
2019.342,9.518
2019.344,9.563
2019.347,9.749
2019.350,9.769
2019.353,9.390
2019.356,9.341
2019.358,9.717
2019.361,9.982
2019.364,9.995
2019.367,10.101
2019.369,10.655
2019.372,11.264
2019.375,11.431
2019.378,10.778
2019.381,10.754
2019.383,10.857
2019.386,11.431
2019.389,11.573
2019.392,11.503
2019.394,11.735
2019.397,11.970
2019.400,11.997
2019.403,12.110
2019.406,11.852
2019.408,11.244
2019.411,11.136
2019.414,11.293
2019.417,11.648
2019.417,11.624
2019.419,11.846
2019.422,11.442
2019.425,11.406
2019.428,11.491
2019.431,11.673
2019.433,11.927
2019.436,12.003
2019.439,12.076
2019.442,12.518
2019.444,12.200
2019.447,11.881
2019.450,11.626
2019.453,11.687
2019.456,11.808
2019.458,11.902
2019.461,11.916
2019.464,12.231
2019.467,12.588
2019.469,12.516
2019.472,12.872
2019.475,13.207
2019.478,13.336
2019.481,13.614
2019.483,13.772
2019.486,13.920
2019.489,14.290
2019.492,13.744
2019.494,14.467
2019.497,14.565
2019.500,14.431
2019.503,14.547
2019.506,14.684
2019.508,14.886
2019.511,14.913
2019.514,14.858
2019.517,15.026
2019.519,15.381
2019.522,15.440
2019.525,15.797
2019.528,15.848
2019.531,15.662
2019.533,15.422
2019.536,15.495
2019.539,15.989
2019.542,16.194
2019.544,15.816
2019.547,15.706
2019.550,15.357
2019.553,15.360
2019.556,15.019
2019.558,14.657
2019.561,14.788
2019.564,15.114
2019.567,15.184
2019.569,15.510
2019.572,15.623
2019.575,15.714
2019.578,15.788
2019.581,16.003
2019.583,15.863
2019.583,16.292
2019.586,16.820
2019.589,16.736
2019.592,16.698
2019.594,16.312
2019.597,16.255
2019.600,16.262
2019.603,16.336
2019.606,15.839
2019.608,15.905
2019.611,15.614
2019.614,15.168
2019.617,15.224
2019.619,15.746
2019.622,15.847
2019.625,15.254
2019.628,14.856
2019.631,14.750
2019.633,14.917
2019.636,14.556
2019.639,15.036
2019.642,15.028
2019.644,15.229
2019.647,15.623
2019.650,15.885
2019.653,16.109
2019.656,16.061
2019.658,15.825
2019.661,15.643
2019.664,15.507
2019.667,15.235
2019.667,15.187
2019.669,15.156
2019.672,15.159
2019.675,14.904
2019.678,14.707
2019.681,14.580
2019.683,14.549
2019.686,14.627
2019.689,14.574
2019.692,14.588
2019.694,14.580
2019.697,14.582
2019.700,14.674
2019.703,14.628
2019.706,14.617
2019.708,14.621
2019.711,14.901
2019.714,15.046
2019.717,15.057
2019.719,15.055
2019.722,14.819
2019.725,14.959
2019.728,14.885
2019.731,14.970
2019.733,14.839
2019.736,14.835
2019.739,14.730
2019.742,14.713
2019.744,14.686
2019.747,14.653
2019.750,14.530
2019.753,14.400
2019.756,14.355
2019.758,14.374
2019.761,14.360
2019.764,14.348
2019.767,14.326
2019.769,14.278
2019.772,14.245
2019.775,14.178
2019.778,14.151
2019.781,14.133
2019.783,14.015
2019.786,13.987
2019.789,14.026
2019.792,14.014
2019.794,13.990
2019.797,13.974
2019.800,13.926
2019.803,13.896
2019.806,13.897
2019.808,13.853
2019.811,13.816
2019.814,13.820
2019.817,13.763
2019.819,13.725
2019.822,13.661
2019.825,13.602
2019.828,13.538
2019.831,13.463
2019.833,13.419
2019.833,13.434
2019.836,13.471
2019.839,13.581
2019.842,13.430
2019.844,13.474
2019.847,13.678
2019.850,13.591
2019.853,13.659
2019.856,13.656
2019.858,13.660
2019.861,13.444
2019.864,13.422
2019.867,13.411
2019.869,13.232
2019.872,13.109
2019.875,13.082
2019.878,13.035
2019.881,12.989
2019.883,12.920
2019.886,12.833
2019.889,12.705
2019.892,12.557
2019.894,12.488
2019.897,12.469
2019.900,12.278
2019.903,12.052
2019.906,11.879
2019.908,11.811
2019.911,11.667
2019.914,11.537
2019.917,11.524
2019.919,11.980
2019.922,11.840
2019.925,11.260
2019.928,11.870
2019.931,11.860
2019.933,11.810
2019.936,11.390
2019.939,11.610
2019.942,11.650
2019.944,11.610
2019.947,11.430
2019.950,11.310
2019.953,11.200
2019.956,11.130
2019.958,11.210
2019.961,11.220
2019.964,11.250
2019.967,11.260
2019.969,11.140
2019.972,11.080
2019.975,10.850
2019.978,10.880
2019.981,10.810
2019.983,10.740
2019.986,10.730
2019.989,10.650
2019.992,10.670
2019.994,10.710
2019.997,10.730
2020.000,10.700
2020.000,10.660
2020.003,10.670
2020.006,10.490
2020.008,10.310
2020.011,10.320
2020.014,10.380
2020.017,10.300
2020.019,10.210
2020.022,9.980
2020.025,9.820
2020.028,9.970
2020.031,9.950
2020.033,9.950
2020.036,9.960
2020.039,9.880
2020.042,9.850
2020.044,9.800
2020.047,9.710
2020.050,9.780
2020.053,9.800
2020.056,9.710
2020.058,9.750
2020.061,9.700
2020.064,9.660
2020.067,9.660
2020.069,9.720
2020.072,9.580
2020.075,9.540
2020.078,9.470
2020.081,9.380
2020.083,9.230
2020.083,9.170
2020.086,9.210
2020.089,9.190
2020.092,8.930
2020.094,8.820
2020.097,8.720
2020.100,8.550
2020.103,8.680
2020.106,8.790
2020.108,8.780
2020.111,8.750
2020.114,8.640
2020.117,8.600
2020.119,8.620
2020.122,8.630
2020.125,8.590
2020.128,8.510
2020.131,8.430
2020.133,8.490
2020.136,8.490
2020.139,8.380
2020.142,8.160
2020.144,8.150
2020.147,8.140
2020.150,8.010
2020.153,7.800
2020.156,7.780
2020.158,7.790
2020.161,7.810
2020.167,7.860
2020.169,7.850
2020.172,7.870
2020.175,7.880
2020.178,7.960
2020.181,7.870
2020.183,7.890
2020.186,7.940
2020.189,7.890
2020.192,7.790
2020.194,7.620
2020.197,7.580
2020.200,7.610
2020.203,7.680
2020.206,7.680
2020.208,7.610
2020.211,7.620
2020.214,7.560
2020.217,7.600
2020.219,7.620
2020.222,7.560
2020.225,7.510
2020.228,7.520
2020.231,7.600
2020.233,7.690
2020.236,7.970
2020.239,7.740
2020.242,7.810
2020.244,7.790
2020.247,7.770
2020.250,7.720
2020.250,7.730
2020.253,7.840
2020.256,7.910
2020.258,8.030
2020.261,7.950
2020.264,8.010
2020.267,8.070
2020.269,8.420
2020.272,8.790
2020.275,8.940
2020.278,9.260
2020.281,8.980
2020.283,8.510
2020.286,8.630
2020.289,8.930
2020.292,8.900
2020.294,8.530
2020.297,8.610
2020.300,8.710
2020.303,8.620
2020.306,8.680
2020.308,8.810
2020.311,8.920
2020.314,9.270
2020.317,9.720
2020.319,9.810
2020.322,9.890
2020.325,9.710
2020.328,9.230
2020.331,9.240
2020.333,9.260
2020.336,9.530
2020.339,10.200
2020.342,10.070
2020.344,9.700
2020.347,9.610
2020.350,9.840
2020.353,10.670
2020.356,11.660
2020.358,10.550
2020.361,9.280
2020.364,9.210
2020.367,9.520
2020.369,10.170
2020.372,10.210
2020.375,10.240
2020.378,10.020
2020.381,10.250
2020.383,10.480
2020.386,10.390
2020.389,11.120
2020.392,10.630
2020.394,10.310
2020.397,10.640
2020.400,10.850
2020.403,11.080
2020.406,11.850
2020.408,12.500
2020.411,13.110
2020.414,13.080
2020.417,13.010
2020.417,13.470
2020.419,14.290
2020.422,13.200
2020.425,12.540
2020.428,12.400
2020.431,11.330
2020.433,11.370
2020.436,11.600
2020.439,11.920
2020.442,12.020
2020.444,11.540
2020.447,11.330
2020.450,11.700
2020.453,12.000
2020.456,12.750
2020.458,13.380
2020.461,13.680
2020.464,13.780
2020.467,13.640
2020.469,13.230
2020.472,12.240
2020.475,12.070
2020.478,12.110
2020.481,13.020
2020.483,13.370
2020.486,13.820
2020.489,13.410
2020.492,12.980
2020.494,12.650
2020.497,12.850
2020.500,13.210
2020.503,13.610
2020.506,13.440
2020.508,13.530
2020.511,13.110
2020.514,12.780
2020.517,12.660
2020.519,12.850
2020.522,13.090
2020.525,13.170
2020.528,13.210
2020.531,13.380
2020.533,13.610
2020.536,13.590
2020.539,13.530
2020.542,13.440
2020.544,13.610
2020.547,13.910
2020.550,14.220
2020.553,14.600
2020.556,14.940
2020.558,14.920
2020.561,14.980
2020.564,15.040
2020.567,14.740
2020.569,14.590
2020.572,14.450
2020.575,14.060
2020.578,14.190
2020.581,13.940
2020.583,14.040
2020.583,14.230
2020.586,14.290
2020.589,14.780
2020.592,14.470
2020.594,14.330
2020.597,14.290
2020.600,14.550
2020.603,14.630
2020.606,14.990
2020.608,15.220
2020.611,15.270
2020.614,15.750
2020.617,15.680
2020.619,15.890
2020.622,16.110
2020.625,16.040
2020.628,15.880
2020.631,16.040
2020.633,15.890
2020.636,15.140
2020.639,14.930
2020.642,14.700
2020.644,14.630
2020.647,14.900
2020.650,14.800
2020.653,14.960
2020.656,15.040
2020.658,14.830
2020.661,14.700
2020.664,14.910
2020.667,14.870
2020.667,14.760
2020.669,14.750
2020.672,14.700
2020.675,14.600
2020.678,14.570
2020.681,14.640
2020.683,14.580
2020.686,14.910
2020.689,14.920
2020.692,14.680
2020.694,14.500
2020.697,14.450
2020.700,14.460
2020.703,14.650
2020.706,15.210
2020.708,15.110
2020.711,14.800
2020.714,14.680
2020.717,14.440
2020.719,14.350
2020.722,14.470
2020.725,14.530
2020.728,14.480
2020.731,14.450
2020.733,14.280
2020.736,14.060
2020.739,14.140
2020.742,14.110
2020.744,14.140
2020.747,14.120
2020.750,14.080
2020.753,14.010
2020.756,13.950
2020.758,14.030
2020.761,13.920
2020.764,13.870
2020.767,13.880
2020.769,13.860
2020.772,13.820
2020.775,13.790
2020.778,13.820
2020.781,13.770
2020.783,13.710
2020.786,13.690
2020.789,13.660
2020.792,13.620
2020.794,13.580
2020.797,13.610
2020.800,13.660
2020.803,13.670
2020.806,13.520
2020.808,13.430
2020.811,13.380
2020.814,13.350
2020.817,13.360
2020.819,13.360
2020.822,13.250
2020.825,13.110
2020.828,13.070
2020.831,13.070
2020.833,13.090
2020.833,13.100
2020.836,13.090
2020.839,13.070
2020.842,12.960
2020.844,13.000
2020.847,12.980
2020.850,12.990
2020.853,12.990
2020.856,13.000
2020.858,13.020
2020.861,13.080
2020.864,13.100
2020.867,13.010
2020.869,12.980
2020.872,12.990
2020.875,12.940
2020.878,13.040
2020.881,13.040
2020.883,12.940
2020.886,12.910
2020.889,12.820
2020.892,12.760
2020.894,12.740
2020.897,12.650
2020.900,12.540
2020.903,12.560
2020.906,12.500
2020.908,12.410
2020.911,12.290
2020.914,12.190
2020.917,12.190
2020.919,12.150
2020.922,12.070
2020.925,12.000
2020.928,11.900
2020.931,11.670
2020.933,11.030
2020.936,11.220
2020.939,11.570
2020.942,11.270
2020.944,11.380
2020.947,11.360
2020.950,11.360
2020.953,11.330
2020.956,11.190
2020.958,10.970
2020.961,10.980
2020.964,11.070
2020.967,10.980
2020.969,10.920
2020.972,10.810
2020.975,10.500
2020.978,10.360
2020.981,10.210
2020.983,10.170
2020.986,10.250
2020.989,10.250
2020.992,10.240
2020.994,10.210
2020.997,10.220
2021.000,10.040
2021.000,9.770
2021.003,9.920
2021.006,9.950
2021.008,9.810
2021.011,9.750
2021.014,9.730
2021.017,9.660
2021.019,9.620
2021.022,9.590
2021.025,9.240
2021.039,9.400
2021.042,9.330
2021.044,9.270
2021.047,9.220
2021.050,9.100
2021.053,9.050
2021.056,9.040
2021.058,9.030
2021.061,9.050
2021.064,9.020
2021.067,9.020
2021.069,8.990
2021.072,8.920
2021.075,8.890
2021.078,8.570
2021.081,7.910
2021.083,7.940
2021.083,8.560
2021.086,8.770
2021.089,8.500
2021.092,8.330
2021.094,8.250
2021.097,8.160
2021.100,7.830
2021.103,7.240
2021.106,7.040
2021.108,7.140
2021.111,7.080
2021.114,7.060
2021.117,7.200
2021.119,7.400
2021.122,7.850
2021.125,8.120
2021.128,8.100
2021.131,8.130
2021.133,8.110
2021.136,8.090
2021.139,8.140
2021.142,8.220
2021.144,8.250
2021.147,8.060
2021.150,8.100
2021.153,8.050
2021.156,7.840
2021.158,7.840
2021.167,7.870
2021.169,7.900
2021.172,7.900
2021.175,7.890
2021.178,8.030
2021.181,7.960
2021.183,7.940
2021.186,7.860
2021.189,7.820
2021.192,7.880
2021.194,7.950
2021.197,7.960
2021.200,8.050
2021.203,8.090
2021.206,8.130
2021.208,8.240
2021.211,8.220
2021.214,8.110
2021.217,8.060
2021.219,8.030
2021.222,7.990
2021.225,7.900
2021.228,7.910
2021.231,7.920
2021.233,8.020
2021.236,8.450
2021.239,8.070
2021.242,8.140
2021.244,8.360
2021.247,8.390
2021.250,8.180
2021.250,8.060
2021.253,8.070
2021.256,7.990
2021.258,8.080
2021.261,7.980
2021.264,7.970
2021.267,8.150
2021.269,8.360
2021.272,8.490
2021.286,9.060
2021.289,8.760
2021.292,8.750
2021.294,8.580
2021.297,8.610
2021.300,8.730
2021.303,9.330
2021.306,8.740
2021.308,8.740
2021.311,9.280
2021.314,9.730
2021.317,9.510
2021.319,9.780
2021.322,9.820
2021.325,9.090
2021.328,9.500
2021.331,9.490
2021.333,10.000
2021.336,10.310
2021.339,9.510
2021.342,8.950
2021.344,9.060
2021.347,8.970
2021.350,9.130
2021.353,9.030
2021.356,9.030
2021.358,9.100
2021.361,9.240
2021.364,10.190
2021.367,10.980
2021.369,11.370
2021.372,10.820
2021.375,11.230
2021.378,11.280
2021.381,11.120
2021.383,11.100
2021.386,10.620
2021.389,10.090
2021.392,10.080
2021.394,10.090
2021.397,10.240
2021.400,10.640
2021.403,10.970
2021.406,10.980
2021.408,11.010
2021.411,11.670
2021.414,12.760
2021.417,12.980
2021.417,13.370
2021.419,13.050
2021.422,12.710
2021.425,12.440
2021.428,12.550
2021.431,13.090
2021.433,13.370
2021.436,13.210
2021.439,13.080
2021.442,13.050
2021.444,13.310
2021.447,13.900
2021.450,13.920
2021.453,13.700
2021.456,13.720
2021.458,13.740
2021.461,14.030
2021.464,13.990
2021.467,14.050
2021.469,14.390
2021.472,13.960
2021.475,14.120
2021.478,14.160
2021.481,14.390
2021.483,13.480
2021.486,13.140
2021.489,13.290
2021.492,13.500
2021.494,14.050
2021.497,14.010
2021.500,13.890
2021.503,13.030
2021.506,13.580
2021.508,13.670
2021.511,14.630
2021.514,14.670
2021.517,14.990
2021.519,15.330
2021.522,15.330
2021.525,15.860
2021.528,15.590
2021.531,16.030
2021.533,16.570
2021.536,17.040
2021.539,16.760
2021.542,17.390
2021.544,18.560
2021.547,18.660
2021.550,18.500
2021.553,18.720
2021.556,19.310
2021.558,19.700
2021.561,19.720
2021.564,19.030
2021.567,19.350
2021.569,19.500
2021.572,19.310
2021.575,18.070
2021.578,16.140
2021.581,15.070
2021.583,15.150
2021.583,15.180
2021.586,16.010
2021.589,16.590
2021.592,16.330
2021.594,16.480
2021.597,16.200
2021.600,15.110
2021.603,15.000
2021.606,15.110
2021.608,14.970
2021.611,14.990
2021.614,15.340
2021.617,15.240
2021.619,15.010
2021.622,14.740
2021.625,14.570
2021.628,14.550
2021.631,14.180
2021.633,14.230
2021.636,14.400
2021.639,14.740
2021.642,14.700
2021.644,14.950
2021.647,15.510
2021.650,15.570
2021.653,15.900
2021.656,16.330
2021.658,16.100
2021.661,16.290
2021.664,16.570
2021.667,16.140
2021.667,16.000
2021.669,15.760
2021.672,15.640
2021.675,15.670
2021.678,15.600
2021.681,15.750
2021.683,15.840
2021.686,16.280
2021.689,16.340
2021.692,16.550
2021.694,16.680
2021.697,16.870
2021.700,16.670
2021.703,16.440
2021.706,16.410
2021.708,16.480
2021.711,16.430
2021.714,16.050
2021.717,15.680
2021.719,15.820
2021.722,15.680
2021.725,15.560
2021.725,15.790
2021.725,15.710
2021.728,15.810
2021.728,15.720
2021.728,15.560
2021.731,15.720
2021.731,15.550
2021.731,15.520
2021.733,15.510
2021.733,15.540
2021.733,15.610
2021.736,15.580
2021.736,15.580
2021.736,15.490
2021.739,15.550
2021.739,15.490
2021.739,15.400
2021.742,15.520
2021.742,15.370
2021.742,15.260
2021.744,14.950
2021.747,14.960
2021.750,14.800
2021.753,14.700
2021.756,14.670
2021.758,14.670
2021.761,14.550
2021.764,14.440
2021.767,14.480
2021.769,14.530
2021.772,14.550
2021.775,14.530
2021.778,14.490
2021.781,14.430
2021.783,14.420
2021.786,14.380
2021.789,14.410
2021.792,14.340
2021.794,14.370
2021.797,14.360
2021.800,14.370
2021.803,14.310
2021.806,14.200
2021.808,14.130
2021.811,14.100
2021.814,14.100
2021.817,14.050
2021.819,14.020
2021.822,14.000
2021.825,14.020
2021.828,13.960
2021.831,13.910
2021.833,13.880
2021.833,13.830
2021.836,13.750
2021.839,13.730
2021.842,13.650
2021.844,13.600
2021.847,13.570
2021.850,13.510
2021.853,13.480
2021.856,13.470
2021.858,13.380
2021.861,13.300
2021.864,13.300
2021.867,13.220
2021.869,13.290
2021.872,13.380
2021.875,13.360
2021.878,13.200
2021.881,13.100
2021.883,13.070
2021.886,13.030
2021.889,12.860
2021.892,12.860
2021.894,12.900
2021.897,12.870
2021.900,12.695
2021.903,12.609
2021.906,12.565
2021.908,12.512
2021.911,12.460
2021.914,12.426
2021.917,12.312
2021.919,12.321
2021.922,12.298
2021.925,12.183
2021.928,12.137
2021.931,12.087
2021.933,11.954
2021.936,11.759
2021.939,11.594
2021.942,11.547
2021.944,11.570
2021.947,11.583
2021.950,11.544
2021.953,11.501
2021.956,11.420
2021.958,11.390
2021.961,11.475
2021.964,11.377
2021.967,11.347
2021.969,11.336
2021.972,11.291
2021.975,11.227
2021.978,11.146
2021.981,11.255
2021.983,11.151
2021.986,11.059
2021.989,11.127
2021.992,11.148
2021.994,11.261
2021.997,11.244
2022.000,11.199
2022.000,11.200
2022.003,11.026
2022.006,10.914
2022.008,10.714
2022.011,10.629
2022.014,10.685
2022.017,10.550
2022.019,10.463
2022.022,10.361
2022.025,10.404
2022.028,10.405
2022.031,10.465
2022.033,10.496
2022.036,10.531
2022.039,10.351
2022.042,10.354
2022.044,10.431
2022.047,10.435
2022.050,10.448
2022.053,10.311
2022.056,10.324
2022.058,10.169
2022.061,10.090
2022.064,10.046
2022.067,10.011
2022.069,10.065
2022.072,9.926
2022.075,9.829
2022.078,9.700
2022.081,9.725
2022.083,9.635
2022.083,9.511
2022.086,9.474
2022.089,9.464
2022.092,9.370
2022.094,9.307
2022.097,9.260
2022.100,9.269
2022.103,9.278
2022.106,9.213
2022.108,9.241
2022.111,9.196
2022.114,9.176
2022.117,9.105
2022.119,9.066
2022.122,8.754
2022.125,9.037
2022.128,8.988
2022.131,8.972
2022.133,8.909
2022.136,8.922
2022.139,8.901
2022.142,8.902
2022.144,8.766
2022.147,8.524
2022.150,8.519
2022.153,8.562
2022.156,8.616
2022.158,8.700
2022.167,8.696
2022.169,8.630
2022.172,8.636
2022.175,8.613
2022.178,8.535
2022.181,8.497
2022.183,8.454
2022.186,8.444
2022.189,8.482
2022.192,8.514
2022.194,8.490
2022.197,8.501
2022.200,8.409
2022.203,8.448
2022.206,8.683
2022.208,8.703
2022.211,8.579
2022.214,8.547
2022.217,8.506
2022.219,8.590
2022.222,8.664
2022.225,8.820
2022.228,9.082
2022.231,9.336
2022.233,9.644
2022.236,9.828
2022.239,9.832
2022.242,9.939
2022.244,10.207
2022.247,9.793
2022.250,9.045
2022.250,8.932
2022.253,8.935
2022.256,9.010
2022.258,8.964
2022.261,8.989
2022.264,8.991
2022.267,8.881
2022.269,8.834
2022.272,9.019
2022.275,8.924
2022.278,8.928
2022.281,8.955
2022.283,9.054
2022.286,9.153
2022.289,9.155
2022.292,9.166
2022.294,9.221
2022.297,9.301
2022.300,9.537
2022.303,9.902
2022.306,9.994
2022.308,9.786
2022.311,9.629
2022.314,9.696
2022.317,9.790
2022.319,9.835
2022.322,9.919
2022.325,9.990
2022.328,9.988
2022.331,10.285
2022.333,10.379
2022.336,10.340
2022.339,10.656
2022.342,11.050
2022.344,10.761
2022.347,10.905
2022.350,10.848
2022.353,11.443
2022.356,11.866
2022.358,10.924
2022.361,10.385
2022.364,10.444
2022.367,10.541
2022.369,10.617
2022.372,11.002
2022.375,11.449
2022.378,11.278
2022.381,11.230
2022.383,11.207
2022.386,11.159
2022.389,11.311
2022.392,11.428
2022.394,11.445
2022.397,11.604
2022.400,11.367
2022.403,11.589
2022.406,11.790
2022.408,12.106
2022.411,11.859
2022.414,11.918
2022.417,11.865
2022.417,12.318
2022.419,12.482
2022.422,12.495
2022.425,12.271
2022.428,11.947
2022.431,12.145
2022.433,12.762
2022.436,12.895
2022.439,12.806
2022.442,12.782
2022.444,12.691
2022.447,12.618
2022.450,12.673
2022.453,13.128
2022.456,13.759
2022.458,13.913
2022.461,13.538
2022.464,13.452
2022.467,12.957
