Station Description:,38a Oceanographic Mooring
2017.697,13.075
2017.700,13.188
2017.703,13.163
2017.706,13.2
2017.708,13.3
2017.711,12.975
2017.714,13.488
2017.717,13.4
2017.719,13.05
2017.722,13.263
2017.725,13.338
2017.728,13.3
2017.731,13.325
2017.733,13.425
2017.736,13.388
2017.739,13.425
2017.742,13.463
2017.744,13.413
2017.747,13.4
2017.750,13.563
2017.753,13.713
2017.756,14.05
2017.758,14.1
2017.761,14.1
2017.764,14
2017.767,14
2017.769,13.963
2017.772,13.9
2017.775,13.9
2017.778,13.9
2017.781,13.85
2017.783,13.638
2017.786,13.6
2017.789,13.75
2017.792,13.863
2017.794,13.75
2017.797,13.888
2017.800,13.85
2017.803,13.825
2017.806,13.8
2017.808,13.713
2017.811,13.7
2017.814,13.7
2017.817,13.7
2017.819,13.792
2017.822,13.667
2017.825,13.648
2017.828,13.625
2017.831,13.578
2017.833,13.532
2017.833,13.482
2017.836,13.472
2017.839,13.447
2017.842,13.393
2017.844,13.302
2017.847,13.279
2017.850,13.247
2017.853,13.216
2017.856,13.213
2017.858,13.159
2017.861,12.979
2017.864,12.969
2017.867,12.974
2017.869,12.877
2017.872,12.852
2017.875,12.859
2017.878,12.733
2017.881,12.58
2017.883,12.581
2017.886,12.317
2017.889,12.323
2017.892,12.431
2017.894,12.522
2017.897,12.487
2017.900,12.365
2017.903,12.062
2017.906,11.998
2017.908,12.004
2017.911,11.988
2017.914,11.861
2017.917,11.816
2017.919,11.912
2017.922,11.966
2017.925,11.94
2017.928,11.85
2017.931,11.692
2017.933,11.353
2017.936,10.958
2017.939,10.977
2017.942,11.034
2017.944,11.001
2017.947,10.946
2017.950,10.752
2017.953,10.757
2017.956,10.841
2017.958,10.898
2017.961,10.754
2017.964,10.651
2017.967,10.65
2017.969,10.7
2017.972,10.664
2017.975,10.65
2017.978,10.587
2017.981,10.615
2017.983,10.34
2017.986,10.443
2017.989,10.181
2017.992,10.179
2017.994,10.153
2017.997,10.049
2018.000,10.156
2018.000,9.742
2018.003,9.813
2018.006,9.889
2018.008,9.864
2018.011,9.875
2018.014,9.8
2018.017,9.8
2018.019,9.8
2018.022,9.847
2018.025,9.803
2018.028,9.765
2018.031,9.747
2018.033,9.945
2018.036,9.758
2018.039,9.45
2018.042,9.427
2018.044,9.319
2018.047,9.358
2018.050,9.238
2018.053,9.129
2018.056,9.155
2018.058,9.082
2018.061,9.068
2018.064,9.027
2018.067,9.025
2018.069,9.046
2018.072,8.997
2018.075,8.923
2018.078,8.852
2018.081,8.803
2018.083,8.574
2018.083,8.561
2018.086,8.515
2018.089,8.479
2018.092,8.521
2018.094,8.666
2018.097,8.593
2018.100,8.637
2018.103,8.645
2018.106,8.474
2018.108,8.297
2018.111,8.223
2018.114,8.207
2018.117,8.12
2018.119,8.007
2018.122,7.898
2018.125,8.046
2018.128,8.081
2018.131,8.143
2018.133,8.168
2018.136,8.185
2018.139,8.246
2018.142,8.219
2018.144,8.019
2018.147,7.983
2018.150,7.999
2018.153,7.878
2018.156,7.803
2018.158,7.75
2018.167,7.669
2018.169,7.28
2018.172,7.13
2018.175,7.346
2018.178,7.494
2018.181,7.679
2018.183,7.531
2018.186,7.25
2018.189,7.164
2018.192,7.201
2018.194,7.275
2018.197,7.413
2018.200,7.435
2018.203,7.365
2018.206,7.508
2018.208,7.529
2018.211,7.4
2018.214,7.241
2018.217,7.27
2018.219,7.398
2018.222,7.419
2018.225,7.411
2018.228,7.41
2018.231,7.4
2018.233,7.394
2018.236,7.388
2018.239,7.385
2018.242,7.379
2018.244,7.32
2018.247,7.266
2018.250,7.258
2018.250,7.256
2018.253,7.248
2018.256,7.31
2018.258,7.306
2018.261,7.288
2018.264,7.246
2018.267,7.255
2018.269,7.253
2018.272,7.249
2018.275,7.231
2018.278,7.24
2018.281,7.275
2018.283,7.338
2018.286,7.284
2018.289,7.294
2018.292,7.495
2018.294,7.483
2018.297,7.488
2018.300,7.481
2018.303,7.449
2018.306,7.444
2018.308,7.405
2018.311,7.383
2018.314,7.375
2018.317,7.375
2018.319,7.356
2018.322,7.335
2018.325,7.326
2018.328,7.353
2018.331,7.384
2018.333,7.46
2018.336,7.46
2018.339,7.464
2018.342,7.459
2018.344,7.448
2018.347,7.51
2018.350,7.58
2018.353,7.628
2018.356,7.636
2018.358,7.655
2018.361,7.643
2018.367,7.655
2018.369,7.701
2018.369,7.738
2018.372,7.831
2018.375,7.893
2018.378,7.834
2018.381,7.91
2018.383,7.906
2018.386,7.958
2018.389,7.95
2018.392,7.963
2018.394,7.954
2018.397,7.959
2018.400,7.909
2018.403,7.908
2018.406,8.013
2018.408,8.151
2018.411,7.965
2018.414,7.935
2018.417,7.966
2018.417,7.965
2018.419,8.004
2018.422,8.054
2018.425,8.011
2018.428,8.059
2018.431,8.161
2018.433,8.261
2018.436,8.288
2018.439,8.226
2018.442,8.34
2018.444,8.376
2018.447,8.489
2018.450,8.556
2018.453,8.524
2018.456,8.573
2018.458,8.625
2018.461,8.665
2018.464,8.83
2018.467,8.958
2018.469,9.081
2018.472,9.108
2018.475,8.913
2018.478,8.963
2018.481,9.053
2018.483,9.136
2018.486,9.13
2018.489,9.161
2018.492,9.171
2018.494,9.149
2018.497,8.991
2018.500,8.959
2018.503,9.119
2018.506,9.115
2018.508,8.986
2018.511,8.988
2018.514,8.978
2018.517,9.01
2018.519,9.02
2018.522,8.998
2018.525,9.039
2018.528,9.095
2018.531,9.227
2018.533,9.411
2018.536,9.361
2018.539,9.319
2018.542,9.48
2018.544,9.535
2018.547,9.641
2018.550,9.588
2018.553,10.098
2018.556,10.383
2018.558,10.024
2018.561,10.022
2018.564,9.554
2018.567,9.799
2018.569,9.706
2018.572,9.668
2018.575,9.451
2018.578,9.505
2018.581,9.624
2018.583,10.281
2018.583,10.577
2018.586,11.156
2018.589,11.53
2018.592,11.513
2018.594,11.544
2018.597,11.608
2018.600,10.633
2018.603,10.84
2018.606,10.197
2018.608,10.42
2018.611,10.423
2018.614,10.821
2018.617,11.519
2018.619,11.855
2018.622,12.16
2018.625,11.876
2018.628,10.434
2018.631,10.903
2018.633,12.051
2018.636,12.065
2018.639,11.754
2018.642,10.698
2018.644,10.516
2018.647,11.323
2018.650,11.811
2018.653,11.515
2018.656,11.178
2018.658,11.12
2018.661,11.177
2018.664,11.269
2018.667,11.416
2018.667,11.819
2018.669,11.903
2018.672,12.143
2018.675,11.474
2018.678,12.021
2018.681,12.783
2018.683,11.774
2018.686,11.241
2018.689,11.383
2018.692,11.601
2018.694,12.079
2018.697,12.528
2018.700,12.391
2018.703,12.85
2018.706,12.749
2018.708,12.299
2018.711,12.89
2018.714,12.957
2018.717,12.706
2018.719,13.214
2018.722,13.684
2018.725,13.788
2018.728,13.779
2018.731,13.772
2018.733,13.693
2018.736,13.632
2018.739,13.67
2018.742,13.7
2018.744,13.693
2018.747,13.691
2018.750,13.547
2018.753,13.368
2018.756,13.302
2018.758,13.394
2018.761,13.619
2018.764,13.574
2018.767,13.573
2018.769,13.528
2018.772,13.563
2018.775,13.603
2018.778,13.575
2018.781,13.535
2018.783,13.531
2018.786,13.562
2018.789,13.583
2018.792,13.61
2018.794,13.645
2018.797,13.58
2018.800,13.592
2018.803,13.515
2018.806,13.482
2018.808,13.481
2018.811,13.486
2018.814,13.441
2018.817,13.41
2018.819,13.289
2018.822,13.232
2018.825,13.198
2018.828,13.134
2018.831,13.101
2018.833,13.022
2018.833,12.924
2018.836,12.909
2018.839,12.935
2018.842,12.943
2018.844,12.932
2018.847,12.867
2018.850,12.75
2018.853,12.799
2018.856,12.779
2018.858,12.709
2018.861,12.744
2018.864,12.698
2018.867,12.627
2018.869,12.587
2018.872,12.587
2018.875,12.589
2018.878,12.572
2018.881,12.437
2018.883,12.346
2018.886,12.18
2018.889,12.23
2018.892,12.307
2018.894,12.217
2018.897,12.175
2018.900,12.145
2018.903,12.096
2018.906,12.062
2018.908,11.85
2018.911,11.754
2018.914,11.876
2018.917,11.43
2018.919,11.414
2018.922,11.428
2018.925,11.433
2018.928,11.493
2018.931,11.44
2018.933,11.426
2018.936,11.413
2018.939,11.276
2018.942,11.118
2018.944,11.17
2018.947,11.377
2018.950,11.427
2018.953,11.616
2018.956,11.57
2018.958,11.604
2018.961,11.428
2018.964,11.514
2018.967,11.385
2018.969,11.244
2018.972,11.192
2018.975,11.187
2018.978,11.152
2018.981,11.165
2018.983,11.324
2018.986,11.243
2018.989,11.172
2018.992,11.166
2018.994,11.135
2018.997,11.159
2019.000,11.171
2019.000,11.107
2019.003,11.171
2019.006,11.174
2019.008,11.14
2019.011,11.108
2019.014,11.109
2019.017,11.075
2019.019,11.072
2019.022,10.524
2019.025,11.059
2019.028,11.013
2019.031,10.969
2019.033,10.961
2019.036,10.975
2019.039,10.953
2019.042,10.906
2019.044,10.89
2019.047,10.887
2019.050,10.845
2019.053,10.766
2019.056,10.728
2019.058,10.721
2019.061,10.616
2019.064,10.488
2019.067,10.201
2019.069,10.053
2019.072,10.016
2019.075,9.872
2019.078,10.015
2019.081,10.02
2019.083,9.963
2019.083,9.652
2019.086,9.616
2019.089,9.483
2019.092,9.507
2019.094,9.535
2019.097,9.55
2019.100,9.537
2019.103,9.554
2019.106,9.41
2019.108,9.212
2019.111,9.116
2019.114,9.114
2019.117,9.111
2019.119,9.127
2019.122,9.108
2019.125,9.137
2019.128,9.155
2019.131,9.168
2019.133,9.154
2019.136,9.127
2019.139,9.11
2019.142,9.104
2019.144,9.173
2019.147,9.084
2019.150,9.075
2019.153,9.071
2019.156,9.121
2019.158,9.125
2019.167,9.104
2019.169,9.104
2019.172,9.07
2019.175,8.973
2019.178,8.924
2019.181,8.983
2019.183,8.999
2019.186,8.993
2019.189,8.979
2019.192,8.951
2019.194,8.849
2019.197,8.793
2019.200,8.8
2019.203,8.839
2019.206,8.713
2019.208,8.716
2019.211,8.586
2019.214,8.559
2019.217,8.554
2019.219,8.527
2019.222,8.522
2019.225,8.523
2019.228,8.706
2019.231,8.846
2019.233,8.782
2019.236,8.741
2019.239,8.647
2019.242,8.584
2019.244,8.698
2019.247,8.791
2019.250,8.73
2019.250,8.698
2019.253,8.605
2019.256,8.501
2019.258,8.452
2019.261,8.661
2019.264,8.726
2019.267,8.859
2019.269,8.642
2019.272,8.688
2019.275,8.732
2019.278,8.829
2019.281,8.801
2019.283,8.698
2019.286,8.673
2019.289,8.816
2019.292,8.791
2019.294,8.8
2019.297,8.793
2019.300,8.787
2019.303,8.767
2019.306,8.768
2019.308,8.774
2019.311,8.772
2019.314,8.757
2019.317,8.756
2019.319,8.75
2019.322,8.783
2019.325,8.799
2019.328,8.768
2019.331,8.788
2019.333,8.795
2019.336,8.762
2019.339,8.747
2019.342,8.769
2019.344,8.792
2019.347,8.807
2019.350,8.857
2019.353,8.928
2019.356,9.002
2019.358,9.82
2019.361,9.16
2019.364,9.16
2019.367,9.132
2019.369,9.244
2019.372,9.326
2019.375,9.382
2019.378,9.307
2019.381,9.281
2019.383,9.287
2019.386,9.295
2019.389,9.276
2019.392,9.277
2019.394,9.288
2019.397,9.285
2019.400,9.297
2019.403,9.318
2019.406,9.319
2019.408,9.331
2019.411,9.339
2019.414,9.35
2019.417,9.378
2019.417,9.387
2019.419,9.375
2019.422,9.4
2019.425,9.413
2019.428,9.44
2019.431,9.437
2019.433,9.451
2019.436,9.5
2019.439,9.525
2019.442,9.559
2019.444,9.669
2019.447,9.654
2019.450,9.642
2019.453,9.613
2019.456,9.605
2019.458,9.611
2019.461,9.622
2019.464,9.627
2019.467,9.633
2019.469,9.658
2019.472,9.743
2019.475,9.866
2019.478,9.94
2019.481,9.967
2019.483,10.022
2019.486,10.223
2019.489,10.248
2019.492,10.262
2019.494,10.158
2019.497,10.165
2019.500,10.144
2019.503,10.15
2019.506,9.997
2019.508,10.031
2019.511,10.089
2019.514,9.795
2019.517,9.832
2019.519,10.106
2019.522,10.066
2019.525,10.081
2019.528,10.038
2019.531,9.924
2019.533,10.035
2019.536,10.198
2019.539,10.307
2019.542,10.359
2019.544,10.324
2019.547,10.441
2019.550,10.937
2019.553,11.096
2019.556,10.322
2019.558,10.146
2019.561,10.703
2019.564,11.101
2019.567,11.329
2019.569,11.829
2019.572,11.878
2019.575,11.584
2019.578,11.303
2019.581,11.303
2019.583,11.778
2019.583,11.756
2019.586,11.957
2019.589,12.021
2019.592,12.033
2019.594,12.031
2019.597,11.914
2019.600,11.885
2019.603,11.867
2019.606,11.973
2019.608,11.998
2019.611,11.991
2019.614,12.014
2019.617,12.033
2019.619,12.048
2019.622,12.181
2019.625,11.804
2019.628,12.02
2019.631,11.975
2019.633,12.032
2019.636,12.133
2019.639,12.302
2019.642,12.742
2019.644,13.127
2019.647,13.144
2019.650,13.143
2019.653,13.154
2019.656,13.197
2019.658,13.221
2019.661,13.277
2019.664,13.364
2019.667,13.459
2019.667,13.443
2019.669,13.445
2019.672,13.469
2019.675,13.517
2019.678,13.571
2019.681,13.591
2019.683,13.619
2019.686,13.622
2019.689,13.652
2019.692,13.687
2019.694,13.768
2019.697,13.838
2019.700,13.97
2019.703,13.941
2019.706,13.903
2019.708,14.098
2019.711,14.036
2019.714,13.989
2019.717,13.735
2019.719,13.679
2019.722,13.778
2019.725,13.792
2019.728,13.788
2019.731,13.799
2019.733,13.72
2019.736,13.657
2019.739,13.683
2019.742,13.777
2019.744,13.915
2019.747,14.024
2019.750,14.067
2019.753,14.052
2019.756,14.217
2019.758,14.265
2019.761,14.236
2019.764,14.255
2019.767,14.2
2019.769,14.033
2019.772,13.917
2019.775,13.978
2019.778,14.212
2019.781,14.226
2019.783,14.136
2019.786,14.097
2019.789,14.056
2019.792,14.031
2019.794,14.025
2019.797,13.999
2019.800,13.976
2019.803,13.934
2019.806,13.925
2019.808,13.903
2019.811,13.844
2019.814,13.839
2019.817,13.798
2019.819,13.755
2019.822,13.691
2019.825,13.633
2019.828,13.559
2019.831,13.486
2019.833,13.429
2019.833,13.571
2019.836,13.564
2019.839,13.484
2019.842,13.285
2019.844,13.558
2019.847,13.816
2019.850,13.66
2019.853,13.761
2019.856,13.906
2019.858,13.75
2019.861,13.535
2019.864,13.464
2019.867,13.463
2019.869,13.275
2019.872,13.175
2019.875,13.173
2019.878,13.159
2019.881,13.102
2019.883,13.109
2019.886,13.07
2019.889,12.877
2019.892,12.719
2019.894,12.767
2019.897,12.594
2019.900,12.682
2019.903,12.71
2019.906,12.697
2019.908,12.632
2019.911,12.621
2019.914,12.661
2019.917,12.635
2019.919,12.627
2019.922,12.587
2019.925,12.569
2019.928,12.534
2019.931,12.364
2019.933,12.372
2019.936,12.359
2019.939,12.286
2019.942,12.02
2019.944,11.706
2019.947,11.542
2019.950,11.361
2019.953,11.231
2019.956,11.168
2019.958,11.272
2019.961,11.247
2019.964,11.277
2019.967,11.276
2019.969,11.156
2019.972,11.089
2019.975,11.059
2019.978,11.013
2019.981,10.926
2019.983,10.819
2019.986,10.824
2019.989,10.881
2019.992,10.906
2019.994,10.929
2019.997,10.951
2020.000,10.955
2020.000,10.942
2020.003,10.908
2020.006,10.84
2020.008,10.746
2020.011,10.746
2020.014,10.845
2020.017,10.83
2020.019,10.785
2020.022,10.677
2020.025,10.392
2020.028,10.411
2020.031,10.512
2020.033,10.393
2020.036,10.163
2020.039,10.278
2020.042,10.33
2020.044,9.968
2020.047,9.716
2020.050,9.791
2020.053,9.785
2020.056,9.685
2020.058,9.676
2020.061,9.606
2020.064,9.681
2020.067,9.798
2020.069,9.766
2020.072,9.69
2020.075,9.542
2020.078,9.494
2020.081,9.381
2020.083,9.417
2020.083,9.46
2020.086,9.331
2020.089,9.367
2020.092,9.116
2020.094,9.097
2020.097,9.089
2020.100,9.019
2020.103,8.815
2020.106,8.792
2020.108,8.738
2020.111,8.743
2020.114,8.636
2020.117,8.62
2020.119,8.615
2020.122,8.633
2020.125,8.619
2020.128,8.537
2020.131,8.441
2020.133,8.478
2020.136,8.49
2020.139,8.454
2020.142,8.435
2020.144,8.415
2020.147,8.418
2020.150,8.338
2020.153,8.191
2020.156,8.143
2020.158,8.143
2020.161,8.229
2020.167,8.056
2020.169,8.099
2020.172,7.991
2020.175,7.967
2020.178,7.964
2020.181,7.972
2020.183,8.011
2020.186,8.005
2020.189,8.012
2020.192,7.986
2020.194,7.889
2020.197,7.909
2020.200,7.842
2020.203,7.778
2020.206,7.803
2020.208,7.77
2020.211,7.781
2020.214,7.858
2020.217,7.868
2020.219,7.85
2020.222,7.816
2020.225,7.862
2020.228,7.979
2020.231,8.057
2020.233,8.018
2020.236,8.017
2020.239,7.957
2020.242,7.977
2020.244,7.874
2020.247,7.852
2020.250,7.9
2020.250,8.145
2020.253,8.141
2020.256,8.099
2020.258,8.16
2020.261,8.188
2020.264,8.163
2020.267,8.163
2020.269,8.158
2020.272,8.118
2020.275,8.108
2020.278,8.13
2020.281,8.121
2020.283,8.1
2020.286,8.094
2020.289,8.094
2020.292,8.118
2020.294,8.075
2020.297,8.068
2020.300,8.094
2020.303,8.076
2020.306,8.132
2020.308,8.156
2020.311,8.133
2020.314,8.151
2020.317,8.295
2020.319,8.412
2020.322,8.45
2020.325,8.448
2020.328,8.503
2020.331,8.532
2020.333,8.586
2020.336,8.636
2020.339,8.675
2020.342,8.662
2020.344,8.607
2020.347,8.641
2020.350,8.692
2020.353,8.765
2020.356,8.818
2020.358,8.854
2020.361,8.938
2020.364,8.973
2020.367,8.931
2020.369,9.008
2020.372,9.099
2020.375,8.908
2020.378,8.67
2020.381,8.704
2020.383,8.951
2020.386,9.135
2020.389,9.148
2020.392,9.192
2020.394,9.287
2020.397,9.238
2020.400,9.136
2020.403,9.164
2020.406,9.156
2020.408,9.154
2020.411,9.157
2020.414,9.144
2020.417,9.14
2020.417,9.144
2020.419,9.15
2020.422,9.143
2020.425,9.145
2020.428,9.149
2020.431,9.153
2020.433,9.161
2020.436,9.21
2020.439,9.274
2020.442,9.342
2020.444,9.362
2020.447,9.37
2020.450,9.325
2020.453,9.268
2020.456,9.287
2020.458,9.329
2020.461,9.397
2020.464,9.785
2020.467,10.396
2020.469,10.598
2020.472,10.213
2020.475,9.7
2020.478,9.581
2020.481,9.612
2020.483,9.651
2020.486,9.625
2020.489,9.751
2020.492,9.937
2020.494,9.837
2020.497,9.921
2020.500,10.073
2020.503,10.135
2020.506,10.151
2020.508,10.209
2020.511,10.247
2020.514,10.296
2020.517,10.281
2020.519,10.408
2020.522,10.518
2020.525,10.576
2020.528,10.571
2020.531,10.626
2020.533,10.697
2020.536,10.941
2020.539,10.615
2020.542,10.171
2020.544,10.917
2020.547,10.40135
2020.550,10.6210875
2020.553,10.618575
2020.556,10.114
2020.558,10.0950625
2020.561,10.17455
2020.564,10.2653625
2020.567,10.3426
2020.569,10.43565
2020.572,10.432325
2020.575,10.52575
2020.578,10.847175
2020.581,11.3385375
2020.583,11.5345625
2020.583,11.672425
2020.586,11.8231125
2020.589,11.8063
2020.592,11.3314625
2020.594,11.10335
2020.597,11.3822125
2020.600,11.626175
2020.603,11.645525
2020.606,11.9568125
2020.608,12.0727625
2020.611,12.2917875
2020.614,11.86085
2020.617,11.680225
2020.619,10.8853375
2020.622,10.9346875
2020.625,11.343775
2020.628,11.881075
2020.631,12.0423875
2020.633,12.12313333
2020.636,12.224
2020.639,12.271
2020.642,12.271
2020.644,12.208
2020.647,12.266
2020.650,12.366
2020.653,12.637
2020.656,12.652
2020.658,12.541
2020.661,12.559
2020.664,12.462
2020.667,12.777
2020.667,12.469
2020.669,12.265
2020.672,12.413
2020.675,12.687
2020.678,12.849
2020.681,12.899
2020.683,12.996
2020.686,13.13
2020.689,13.317
2020.692,13.664
2020.694,13.65
2020.697,13.421
2020.700,13.721
2020.703,13.868
2020.706,13.848
2020.708,13.867
2020.711,13.872
2020.714,13.88
2020.717,13.888
2020.719,13.903
2020.722,13.914
2020.725,13.897
2020.728,13.838
2020.731,13.753
2020.733,13.767
2020.736,13.639
2020.739,13.544
2020.742,13.54
2020.744,13.646
2020.747,13.686
2020.750,13.716
2020.753,13.731
2020.756,13.836
2020.758,13.853
2020.761,13.816
2020.764,13.876
2020.767,13.885
2020.769,13.909
2020.772,13.874
2020.775,13.819
2020.778,13.818
2020.781,13.791
2020.783,13.771
2020.786,13.705
2020.789,13.699
2020.792,13.666
2020.794,13.615
2020.797,13.621
2020.800,13.73
2020.803,13.717
2020.806,13.514
2020.808,13.455
2020.811,13.412
2020.814,13.377
2020.817,13.379
2020.819,13.392
2020.822,13.267
2020.825,13.128
2020.828,13.074
2020.831,13.082
2020.833,13.11
2020.833,13.143
2020.836,13.291
2020.839,13.279
2020.842,13.187
2020.844,13.108
2020.847,13.126
2020.850,13.122
2020.853,13.185
2020.856,13.127
2020.858,13.107
2020.861,13.119
2020.864,13.033
2020.867,12.992
2020.869,12.944
2020.872,13.006
2020.875,12.939
2020.878,12.979
2020.881,12.99
2020.883,12.886
2020.886,12.844
2020.889,12.777
2020.892,12.791
2020.894,12.747
2020.897,12.68
2020.900,12.671
2020.903,12.592
2020.906,12.529
2020.908,12.435
2020.911,12.32
2020.914,12.22
2020.917,12.222
2020.919,12.24
2020.922,12.172
2020.925,12.019
2020.928,11.986
2020.931,11.991
2020.933,12.011
2020.936,11.989
2020.939,11.775
2020.942,11.787
2020.944,11.779
2020.947,11.777
2020.950,11.717
2020.953,11.672
2020.956,11.627
2020.958,11.612
2020.961,11.581
2020.964,11.501
2020.967,11.038
2020.969,11.032
2020.972,11.082
2020.975,11.076
2020.978,10.972
2020.981,10.82
2020.983,10.952
2020.986,10.742
2020.989,10.671
2020.992,10.557
2020.994,10.608
2020.997,10.594
2021.000,10.543
2021.000,10.49
2021.003,10.41
2021.006,10.27
2021.008,10.09
2021.011,10.01
2021.014,10.02
2021.017,10.17
2021.019,10.12
2021.022,10.12
2021.025,10.14
2021.039,10.03
2021.042,9.94
2021.044,9.91
2021.047,9.76
2021.050,9.64
2021.053,9.67
2021.056,9.67
2021.058,9.69
2021.061,9.62
2021.064,9.57
2021.067,9.58
2021.069,9.25
2021.072,9.24
2021.075,9.17
2021.078,9.1
2021.081,9
2021.083,9
2021.083,9
2021.086,9
2021.089,9.01
2021.092,9.01
2021.094,9.01
2021.097,8.96
2021.100,8.71
2021.103,8.74
2021.106,8.59
2021.108,8.47
2021.111,8.46
2021.114,8.46
2021.117,8.41
2021.119,8.3
2021.122,8.31
2021.125,8.3
2021.128,8.25
2021.131,8.23
2021.133,8.16
2021.136,8.26
2021.139,8.33
2021.142,8.32
2021.144,8.29
2021.147,8.28
2021.150,8.27
2021.153,8.25
2021.156,8.28
2021.158,8.37
2021.167,8.41
2021.169,8.37
2021.172,8.57
2021.175,8.64
2021.178,8.59
2021.181,8.55
2021.183,8.52
2021.186,8.5
2021.189,8.5
2021.192,8.49
2021.194,8.45
2021.197,8.41
2021.200,8.4
2021.203,8.4
2021.206,8.36
2021.208,8.29
2021.211,8.27
2021.214,8.35
2021.217,8.44
2021.219,8.44
2021.222,8.46
2021.225,8.46
2021.228,8.45
2021.231,8.38
2021.233,8.29
2021.236,8.31
2021.239,8.33
2021.242,8.31
2021.244,8.26
2021.247,8.2
2021.250,8.16
2021.250,8.1
2021.253,8.08
2021.256,8.25
2021.258,8.41
2021.261,8.32
2021.264,8.32
2021.267,8.26
2021.269,8.27
2021.272,8.28
2021.286,8.22
2021.289,8.29
2021.292,8.33
2021.294,8.25
2021.297,8.3
2021.300,8.4
2021.303,8.42
2021.306,8.39
2021.308,8.36
2021.311,8.34
2021.314,8.36
2021.317,8.37
2021.319,8.38
2021.322,8.38
2021.325,8.37
2021.328,8.48
2021.331,8.52
2021.333,8.46
2021.336,8.42
2021.339,8.54
2021.342,8.69
2021.344,8.8
2021.347,8.8
2021.350,8.63
2021.353,8.51
2021.356,8.47
2021.358,8.6
2021.361,8.74
2021.364,8.72
2021.367,8.85
2021.369,8.84
2021.372,8.88
2021.375,8.97
2021.378,8.98
2021.381,8.96
2021.383,8.96
2021.386,8.91
2021.389,9.11
2021.392,9.33
2021.394,9.5
2021.397,9.48
2021.400,9.44
2021.403,9.51
2021.406,9.66
2021.408,9.67
2021.411,9.67
2021.414,9.68
2021.417,9.69
2021.417,9.67
2021.419,9.64
2021.422,9.67
2021.425,9.69
2021.428,9.59
2021.431,9.57
2021.433,9.58
2021.436,9.57
2021.439,9.55
2021.442,9.53
2021.444,9.58
2021.447,9.45
2021.450,9.51
2021.453,9.42
2021.456,9.39
2021.458,9.36
2021.461,9.4
2021.464,9.44
2021.467,9.55
2021.469,9.68
2021.472,9.67
2021.475,9.61
2021.478,9.64
2021.481,9.68
2021.483,9.72
2021.486,9.78
2021.489,9.84
2021.492,9.93
2021.494,9.99
2021.497,10.14
2021.500,10.07
2021.503,10.26
2021.506,10.49
2021.508,10.6
2021.511,10.72
2021.514,10.53
2021.517,10.7
2021.519,10.76
2021.522,10.84
2021.525,10.77
2021.528,10.64
2021.531,10.6
2021.533,10.62
2021.536,10.59
2021.539,10.58
2021.542,10.62
2021.544,10.72
2021.547,10.78
2021.550,11.27
2021.553,10.3
2021.556,10.33
2021.558,10.8
2021.561,10.89
2021.564,10.61
2021.567,10.41
2021.569,10.43
2021.572,10.49
2021.575,10.6
2021.578,10.92
2021.581,10.9
2021.583,10.73
2021.583,11.32
2021.586,11.95
2021.589,10.64
2021.592,10.86
2021.594,10.62
2021.597,10.74
2021.600,10.84
2021.603,11.07
2021.606,11.42
2021.608,11.82
2021.611,12.04
2021.614,12.12
2021.617,12.16
2021.619,12.08
2021.622,12.53
2021.625,12.5
2021.628,12.39
2021.631,12.58
2021.633,12.69
2021.636,12.76
2021.639,
2021.642,
2021.644,
2021.647,
2021.650,
2021.653,
2021.656,
2021.658,
2021.661,
2021.664,
2021.667,
2021.667,
2021.669,
2021.672,
2021.675,
2021.678,
2021.681,
2021.683,
2021.686,
2021.689,
2021.692,
2021.694,
2021.697,
2021.700,
2021.703,
2021.706,
2021.708,
2021.711,
2021.714,
2021.717,
2021.719,
2021.722,
2021.725,
2021.725,
2021.725,
2021.728,
2021.728,
2021.728,
2021.731,
2021.731,
2021.731,
2021.733,
2021.733,
2021.733,
2021.736,
2021.736,
2021.736,
2021.739,
2021.739,
2021.739,
2021.742,
2021.742,
2021.742,
2021.744,13.41
2021.747,13.43
2021.750,12.6
2021.753,13.03
2021.756,13.44
2021.758,13.62
2021.761,13.77
2021.764,13.88
2021.767,13.95
2021.769,14.06
2021.772,14.11
2021.775,14.14
2021.778,14.13
2021.781,14.11
2021.783,14.22
2021.786,14.23
2021.789,14.02
2021.792,14.18
2021.794,14.22
2021.797,14.28
2021.800,14.29
2021.803,14.23
2021.806,14.21
2021.808,14.16
2021.811,14.11
2021.814,14.1
2021.817,14.07
2021.819,14.02
2021.822,14
2021.825,14.03
2021.828,14.01
2021.831,13.85
2021.833,13.86
2021.833,13.83
2021.836,13.77
2021.839,13.75
2021.842,13.68
2021.844,13.62
2021.847,13.59
2021.850,13.53
2021.853,13.48
2021.856,13.45
2021.858,13.22
2021.861,13.22
2021.864,13.24
2021.867,13.17
2021.869,13.18
2021.872,13.16
2021.875,13.17
2021.878,13.2
2021.881,13.01
2021.883,12.9
2021.886,12.92
2021.889,12.85
2021.892,12.81
2021.894,12.82
2021.897,12.8
2021.900,12.628
2021.903,12.583
2021.906,12.591
2021.908,12.532
2021.911,12.454
2021.914,12.325
2021.917,12.287
2021.919,12.325
2021.922,12.236
2021.925,12.187
2021.928,12.168
2021.931,12.112
2021.933,11.973
2021.936,11.743
2021.939,11.588
2021.942,11.519
2021.944,11.466
2021.947,11.505
2021.950,11.562
2021.953,11.486
2021.956,11.407
2021.958,11.05
2021.961,10.886
2021.964,10.855
2021.967,11.028
2021.969,11.222
